EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;ROUTE_NAME_ENGLISH;ROUTE_NAME_FRENCH;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
16031;1500589783;0.000;795.054;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111004115003;20210731081808;291850
15948;1500574709;0.000;517.190;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;291852
32630;1500537542;0.000;888.433;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131202095840;20210731081808;291853
16025;1500589016;0.000;50.610;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110829135530;20210731081808;291854
14392;1500544354;0.000;1443.937;Queen Elizabeth Way;;;20130306102716;20210731081808;291855
13614;1500589492;0.000;882.114;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20131101155256;20210731081808;291856
16009;1500586622;0.000;321.423;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110913115537;20210731081808;291857
6123;1500558391;0.000;225.446;Don Valley Parkway;;;20100916105459;20210731081808;291859
44613;1500629518;0.000;139.461;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;291863
16218;1500630524;0.000;1000.990;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130624085342;20210731081808;291865
44292;1500633564;0.000;899.625;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321112640;20210731081808;291868
3370;1500633139;0.000;1332.003;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;291870
5964;1500633910;0.000;51.952;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130319132055;20210731081808;291871
43292;1500700682;0.000;992.637;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130903125450;20210731081808;291872
48220;1509768525;0.000;235.650;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130423134837;20210731081808;291874
16235;1500634494;0.000;807.676;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;291875
48218;1509769053;0.000;441.957;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430134831;20210731081808;291876
16243;1500635522;0.000;211.167;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131204103429;20210731081808;291877
6179;1500577490;0.000;379.613;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130502095807;20210731081808;291879
38188;1500612014;0.000;1579.995;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191031144657;20210731081808;291880
3708;1500610930;0.000;501.991;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180927132608;20210731081808;291881
8843;1500610974;0.000;356.894;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130426103740;20210731081808;291882
44566;1500612123;0.000;265.554;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321113423;20210731081808;291883
46149;1500612467;0.000;250.956;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110815094907;20210731081808;291884
763;1500614003;0.000;509.092;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321113831;20210731081808;291885
4714;1500535076;0.000;967.722;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110621144929;20210731081808;291887
26509;1500639073;0.000;172.718;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280905
4160062;1510225699;0.000;503.883;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091854;20210731081808;286862
12947;1500336264;0.000;1341.740;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130904131942;20211202161554;302712
4160075;1510233511;0.000;1549.039;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092037;20210731081808;286864
4060180;4060170;645.067;0.000;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280910
4160080;1510234507;0.000;1555.608;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092037;20210731081808;286865
4160088;1510234493;0.000;1207.406;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092038;20210731081808;286866
15788;1500535988;0.000;5919.830;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280924
4160111;1510234505;0.000;357.568;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092039;20210731081808;286871
4160124;1500348994;0.000;349.415;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092040;20210731081808;286872
16350;1500657831;0.000;2080.727;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280930
16337;1500655550;0.000;2032.748;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280933
16646;1500729557;0.000;812.543;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280934
4058333;4058324;0.000;1904.163;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280936
4058361;4062891;0.000;3120.792;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280937
4160142;1500397321;0.000;130.996;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092205;20210731081808;286875
4160145;1510305162;0.000;254.269;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092205;20210731081808;286876
4160153;1510230649;0.000;104.702;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092205;20210731081808;286877
4160156;1510230853;0.000;413.225;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092205;20210731081808;286878
4160162;1500556485;0.000;670.136;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110829133848;20210731081808;286879
4160165;1510234479;0.000;1579.366;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092206;20210731081808;286880
26790;1500501993;0.000;1764.325;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280956
26357;1500489069;0.000;2360.268;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280957
4160172;1510233776;0.000;578.737;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092206;20210731081808;286881
4058341;4058335;0.000;1549.424;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280965
4058387;4058382;0.000;3993.069;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280966
4059938;4059932;0.000;2607.861;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280967
4059953;4059944;0.000;2549.965;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280968
4160194;1500583643;0.000;375.148;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092541;20210731081808;286882
4160199;1500686082;0.000;197.211;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130509134418;20210731081808;286883
4160206;1500728196;0.000;2359.785;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092541;20210731081808;286884
4160237;1500333418;0.000;80.356;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130509133214;20210731081808;286885
4160248;1500355378;0.000;1834.925;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110829104747;20210731081808;286886
32485;1500363831;0.000;2287.360;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280978
26094;1500505366;0.000;3144.794;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280979
15509;1500477178;0.000;2110.161;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280984
4160258;1500554915;0.000;85.235;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092859;20210731081808;286887
4160260;1500689805;0.000;1395.930;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110826134651;20210731081808;286888
16349;1500657748;0.000;763.490;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280990
16625;1500724829;0.000;755.924;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280992
16677;1500736740;0.000;2136.691;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280993
4060192;4060182;1029.536;0.000;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;280995
4160265;1510099623;0.000;5120.383;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110825140233;20210731081808;286889
4160277;1500371419;0.000;502.616;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331092900;20210731081808;286890
4160323;1500510483;0.000;76.279;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121207155804;20210731081808;286893
4160346;1500359038;0.000;688.955;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429092952;20210731081808;286894
4160350;1500636307;0.000;2536.909;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140428152208;20210731081808;286895
4160354;1500527649;0.000;1638.309;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429104543;20210731081808;286896
15093;1500385105;0.000;2630.671;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281008
15310;1500435708;0.000;3059.613;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281010
15915;1500567024;0.000;2203.410;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281011
26226;1500327160;0.000;5008.420;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281013
4160359;1500322615;0.000;802.038;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140428154931;20210731081808;286897
15816;1500544051;0.000;1918.910;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281019
16619;1500723348;0.000;2424.202;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281020
16293;1500646637;0.000;2675.610;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281021
16411;1500669748;0.000;1312.110;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281022
4058216;4058209;0.000;547.176;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281023
4160366;1500442727;0.000;1521.361;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429141422;20210731081808;286898
4160387;1500605230;0.000;1327.697;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429100856;20210731081808;286899
4160395;1500542786;0.000;943.790;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429100245;20210731081808;286900
4160403;1500436463;0.000;638.412;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140428102334;20210731081808;286901
4160426;1507336940;0.000;590.329;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429153819;20210731081808;286902
4160430;1500360941;0.000;1944.779;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429150534;20210731081808;286903
14650;1500314713;0.000;1914.752;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281031
14970;1500355189;0.000;818.945;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281033
15049;1500374079;0.000;1613.560;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281034
4160431;1500418266;0.000;270.446;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140430154951;20210731081808;286904
32501;1500462502;0.000;2343.322;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281039
4160438;1500422967;0.000;1400.272;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429151045;20210731081808;286905
16324;1500653660;0.000;89.555;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20191107134715;281044
4160445;4021264;0.000;348.665;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429153839;20210731081808;286906
4160465;1500320682;0.000;48.931;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501095222;20210731081808;286907
4160467;1500398320;0.000;997.953;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140428101954;20210731081808;286908
4160486;4152871;0.000;202.584;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429152841;20210731081808;286909
4160487;1500426480;0.000;287.202;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140430154845;20210731081808;286910
4160501;4077768;0.000;236.713;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140430151429;20210731081808;286911
4160505;1500474823;0.000;516.763;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429151456;20210731081808;286912
4160506;1500497997;0.000;2267.601;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429145842;20210731081808;286913
4160507;1500527598;0.000;409.041;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140430154618;20210731081808;286914
4160508;1500573942;0.000;160.808;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140429153553;20210731081808;286915
4160509;1500629302;0.000;590.536;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140430154215;20210731081808;286916
4160526;1500736140;0.000;666.234;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501104358;20210731081808;286917
4160527;1509796173;0.000;1348.839;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331093925;20210731081808;286918
4160547;1500455490;0.000;1033.015;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130321091240;20210731081808;286919
4160556;4078528;0.000;115.453;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110816164854;20210731081808;286920
4160564;1509806479;0.000;107.993;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501095932;20210731081808;286921
4160565;4078224;0.000;810.894;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501101709;20210731081808;286922
4160567;4078935;0.000;1287.800;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110816145943;20210731081808;286923
4160568;1500324924;0.000;518.408;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130319131042;20210731081808;286924
4160574;1509796226;0.000;692.218;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110816163235;20210731081808;286925
4160578;1509806823;0.000;806.334;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501110238;20210731081808;286926
4160588;1509796204;0.000;1153.864;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110817093842;20210731081808;286927
4160590;1509796230;0.000;1632.262;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110817094450;20210731081808;286928
4160594;4077999;0.000;120.745;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501095804;20210731081808;286929
4160610;4078538;0.000;122.354;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110816164841;20210731081808;286930
4160613;4078962;0.000;105.232;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331093931;20210731081808;286931
4160622;1509806743;0.000;1133.914;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140501100357;20210731081808;286932
4160627;4078840;0.000;102.464;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331093932;20210731081808;286933
5638245;1500525831;0.000;68.249;Taste Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130604150621;20220203152726;302847
6008226;1509498656;0.000;420.829;Oil Heritage Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626114110;20220203152726;302848
13402;1500511045;0.000;2198.641;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20140930121413;20210731081808;288528
46265;1500518144;0.000;704.460;Hanlon Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110608144349;20210731081808;288529
31704;1500452470;0.000;334.853;The Allen;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130423152503;20210731081808;288531
13245;1500450863;0.000;256.736;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141002124530;20210731081808;288532
15452;1500462899;0.000;530.589;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110831165721;20210731081808;288533
13256;1500458133;0.000;2086.133;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141008110103;20210731081808;288534
31715;1500458939;0.000;418.430;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130429131758;20210731081808;288536
13251;1500456249;0.000;1056.458;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20120801111046;20210731081808;288537
15411;1500454280;0.000;557.309;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930140541;20210731081808;288538
13261;1500459767;0.000;1662.388;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141008142304;20210731081808;288542
48217;1500459867;0.000;713.137;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430114331;20210731081808;288543
15431;5533380;0.000;1165.089;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130321085359;20210731081808;288544
15439;1500460045;0.000;653.256;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;288545
15445;1500461534;0.000;509.104;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;288546
13302;1500475585;0.000;5271.457;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130911144340;20210731081808;288547
13305;1500476296;0.000;2441.620;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909133844;20210731081808;288548
15428;1500458278;0.000;46.376;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288549
15454;1500464546;0.000;1382.300;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288551
36757;1500465360;0.000;702.380;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200131142900;20210731081808;288552
17484;1500489770;0.000;4294.713;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170315154149;20210731081808;288554
15466;1500467873;0.000;1498.172;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170814125918;20210731081808;288555
13269;1500463559;0.000;1344.730;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141001130114;20210731081808;288556
34201;1500472302;0.000;484.312;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909133707;20210731081808;288557
36773;1500471053;0.000;1967.176;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110926142238;20210731081808;288559
15472;1500469200;0.000;123.665;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110912145810;20210731081808;288561
14297;1500470221;0.000;1865.140;Queen Elizabeth Way;;;20111215112440;20210731081808;288562
42343;1500473468;0.000;96.071;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930123417;20210731081808;288563
31761;1500498997;0.000;473.900;Don Valley Parkway;;;20100916151402;20210731081808;288564
45947;1500473797;0.000;737.188;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110909103638;20210731081808;288565
13375;1500500477;0.000;1574.024;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20120718135529;20210731081808;288566
36787;1500474195;0.000;142.891;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288567
832;1500483964;0.000;465.838;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110922140547;20210731081808;288569
21112;1500424207;0.000;1056.911;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288570
36819;1500481100;0.000;277.324;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;288572
44285;1500483105;0.000;901.252;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170315093127;20210731081808;288573
44504;1500430926;0.000;436.765;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130403151305;20210731081808;288574
15551;1500487169;0.000;7225.393;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110912114216;20210731081808;288575
4439;1500490552;0.000;797.459;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130321100114;20210731081808;288579
36199;1500493016;0.000;142.169;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;288580
13233;1500445413;0.000;835.508;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20140324094459;20210731081808;288581
48399;1500445413;0.000;835.508;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140324094459;20210731081808;288582
24855;1500494434;0.000;2383.012;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130904131735;20210731081808;288586
48379;1500540563;0.000;452.520;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140324153907;20210731081808;288589
15593;1500496012;0.000;533.732;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288590
15600;1500497614;0.000;144.251;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110909131007;20210731081808;288591
12631;1500589513;0.000;772.414;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;288592
13485;1500538473;0.000;916.783;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130905145510;20210731081808;288593
43248;1500589521;0.000;1301.069;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130904112524;20210731081808;288595
16029;1500589603;0.000;5564.917;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;288596
41574;1500586933;0.000;1179.994;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929155451;20210731081808;288597
8792;1500587806;0.000;549.299;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130502133044;20210731081808;288598
12697;1500589030;0.000;732.355;E.C. Row Expressway;;;20160915135853;20210731081808;288599
796;1500594412;0.000;940.182;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161213110537;20210731081808;288602
32666;1500593938;0.000;61.533;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131127150003;20210731081808;288603
8799;1500591396;0.000;380.348;Queen Elizabeth Way;;;20100914094251;20210731081808;288604
42384;1500591408;0.000;1277.431;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930141424;20210731081808;288605
34190;1500591527;0.000;2700.659;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909135542;20210731081808;288607
46228;1500590738;0.000;596.233;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190204100640;20210731081808;288609
37167;1500595018;0.000;162.523;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170202084858;20210731081808;288610
16065;1500596550;0.000;1612.053;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121108130934;20210731081808;288611
16212;1500629020;0.000;1360.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;288612
16517;1500695324;0.000;1643.602;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110906105137;20210731081808;288613
20038;1507387021;0.000;262.922;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170118170334;20210731081808;288614
20180;1507385985;0.000;242.276;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170118170216;20210731081808;288615
12772;1500698687;457.134;0.000;E.C. Row Expressway;;;20110512113935;20210731081808;288616
12752;1500631501;0.000;105.997;E.C. Row Expressway;;;20130530092206;20210731081808;288617
44678;1500630129;0.000;476.795;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170320154730;20210731081808;288618
48216;1509769185;0.000;327.646;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430114118;20210731081808;288621
48081;1509808134;0.000;1554.631;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;288622
