EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;UNDERPASS_TYPE;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
6410914;6410223;399.074;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125042;20210731081808;522465
6410917;6409203;1305.996;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170125110322;20210731081808;522481
6410921;6410183;193.139;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125112;20210731081808;522497
6412938;6411556;512.945;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003134618;20210731081808;522513
6412949;6411523;246.140;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003134240;20210731081808;522529
6412950;6411523;250.688;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003134413;20210731081808;522545
6413332;6411635;250.626;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125222;20210731081808;522561
6413333;6411635;241.720;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125222;20210731081808;522577
6413335;6411465;249.857;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144726;20210731081808;522593
6413371;1500344843;374.163;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160704171710;20210731081808;522609
6414264;6410761;98.378;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125045;20210731081808;522625
6414272;6413715;179.262;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144710;20210731081808;522641
6414304;6414081;176.786;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160628130125;20210731081808;522657
6414306;6414108;175.147;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160628130124;20210731081808;522673
6415109;1500567098;51.820;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160705154311;20210731081808;522705
6415145;1500624117;172.863;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160705142804;20210731081808;522721
6416231;1500661802;153.807;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190207094047;20210731081808;522753
6418049;2858823;73.585;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160715141428;20210731081808;522769
6418647;1500433709;279.907;Road;REGIONAL MUNICIPALITY OF YORK;20160721153456;20210731081808;522785
6418650;1500397542;163.408;Road;REGIONAL MUNICIPALITY OF YORK;20160721153641;20210731081808;522801
6420972;1500730481;1329.257;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160816095007;20210731081808;522817
6480955;6088261;63.566;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160914090043;20210731081808;522849
6481456;6088683;1210.152;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160914165932;20210731081808;522865
6576076;1510855381;147.000;Walkway;REGIONAL MUNICIPALITY OF PEEL;20170215133635;20210731081808;522881
6589471;1500637192;163.500;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170302124405;20210731081808;522913
6722716;1509508554;0.000;Road;COUNTY OF LAMBTON;20171006144051;20210731081808;522945
6940004;6939677;72.300;Road;MINISTRY OF TRANSPORTATION;20180102140856;20210731081808;522977
7073045;6185403;67.030;Road;ONTARIO ROAD NETWORK;20190726150441;20210731081808;522993
7133384;1500677581;1161.677;Walkway;MINISTRY OF TRANSPORTATION;20181016154337;20210731081808;523009
7140093;4069438;566.239;Road;MINISTRY OF TRANSPORTATION;20181022205425;20210731081808;523041
7213878;7213873;130.833;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190122151712;20210731081808;523057
7255623;1500636544;113.049;Walkway;ONTARIO ROAD NETWORK;20190312145051;20210731081808;523089
7257770;1500365138;349.873;Road;ONTARIO ROAD NETWORK;20190315114237;20210731081808;523105
7282098;1500567325;622.584;Road;ONTARIO ROAD NETWORK;20200922095734;20210731081808;523121
7435505;1500372111;1202.766;Road;MINISTRY OF TRANSPORTATION;20191107082120;20210731081808;523153
7435508;1500676535;1043.333;Road;MINISTRY OF TRANSPORTATION;20191107082202;20210731081808;523169
7463762;6415285;238.065;Road;ONTARIO ROAD NETWORK;20191217133009;20210731081808;523185
7568142;1500454681;117.735;Road;ONTARIO ROAD NETWORK;20201218162145;20210731081808;523201
3288;1500433236;960.974;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190755;20210811111127;555761
5423;1500359810;227.190;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190756;20210811111127;555793
4513;1500589054;172.645;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190758;20210811111127;555809
13313;1500678787;422.428;Road;ONTARIO ROAD NETWORK;20211026153857;20211028092425;562193
7568143;1500594751;545.666;Road;ONTARIO ROAD NETWORK;20201218161102;20210731081808;523217
7624554;1500354128;279.874;Road;ONTARIO ROAD NETWORK;20210706095511;20210731081808;523233
7624558;1500344508;575.166;Road;ONTARIO ROAD NETWORK;20210706095620;20210731081808;523249
7624559;1500344508;565.007;Road;ONTARIO ROAD NETWORK;20210706095633;20210731081808;523265
642;1500724811;213.091;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523281
650;1500350936;874.309;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523297
671;1509853577;196.588;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523313
689;1500625638;456.373;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523329
735;1500643999;867.290;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523361
754;1509819597;245.318;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523377
767;1500355474;706.700;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523393
820;1500582239;912.845;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523409
836;1500475557;3.955;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523425
852;4427055;293.019;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20210707181644;20210731081808;523441
862;1500348936;79.790;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523457
878;1500420002;168.930;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20180529093315;20210731081808;523473
896;1500691804;211.307;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523489
933;1500672533;208.298;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523505
939;1500491653;130.632;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523521
940;1500391746;1418.025;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523537
957;1509823604;612.370;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523553
966;1500372396;524.970;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523569
989;1500681869;172.783;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523585
993;1500683845;686.573;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523601
994;1500551180;189.072;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523617
1002;1500627897;1133.286;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523633
1016;1500472363;171.477;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523649
1024;1500324200;713.078;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190524135035;20210731081808;523665
1033;1500450026;10.153;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190932;20210731081808;523681
1037;1500683845;1278.613;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190934;20210731081808;523697
1043;1500438497;156.787;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523713
1045;1500360647;747.198;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523729
1057;1500395218;2858.183;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190934;20210731081808;523745
1059;1500567441;320.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191125144557;20210731081808;523761
2;1510600331;118.221;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181122;20210731081808;523777
11;1509748432;253.357;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181123;20210731081808;523793
22;1500439482;450.790;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523809
46;2858819;577.456;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523825
54;1508621820;1554.756;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181123;20210731081808;523841
75;1500654179;404.045;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190934;20210731081808;523857
94;1509823979;63.282;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523873
129;1500485054;158.891;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523889
161;5737961;507.178;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160712161724;20210731081808;523905
197;1500716434;342.309;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523921
201;1500398316;73.625;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190934;20210731081808;523937
304;1500354284;833.907;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523953
338;1500462333;228.136;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;523969
366;1500319066;326.400;Road;ONTARIO ROAD NETWORK;20190207085405;20210731081808;523985
367;1500526474;325.768;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190207085531;20210731081808;524001
378;1500667360;221.604;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;524017
379;1500478146;326.519;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190933;20210731081808;524033
412;1500496500;627.742;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524049
431;1500653332;479.043;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524065
505;1509819514;54.591;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524145
540;1500632318;608.313;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190917;20210731081808;524161
566;1500563594;358.194;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160815153922;20210731081808;524177
582;1500630284;251.872;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524193
593;1500470489;128.318;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524209
600;5570903;23.285;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524225
1330;1507392700;43.375;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524257
1333;1507392331;405.806;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524273
1343;1507392531;213.534;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190917;20210731081808;524289
1377;4490666;71.452;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524305
1381;1507392081;107.174;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524321
1403;1507391754;320.568;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190122094445;20210731081808;524353
1483;1510865935;258.900;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190123143240;20210731081808;524369
1528;1507392641;53.743;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524385
2458;1500733953;1163.818;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524401
2484;5779099;1699.032;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524417
2510;1500407416;178.728;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190916131919;20210731081808;524433
2581;1500588231;211.337;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524449
2585;1500742651;103.162;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524465
2599;1500566921;341.918;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524481
2639;1500408917;13.003;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524497
2663;1500647472;117.875;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190125105515;20210731081808;524529
1555;1507392331;153.158;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524545
1587;1507392641;561.384;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524561
1615;1507392120;82.535;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524577
1646;1500415642;316.016;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524593
1654;1500631217;150.258;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190329145622;20210731081808;524609
1677;1500667238;427.373;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524625
1686;1500474968;226.590;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524657
1708;1500673984;4712.901;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524673
1765;1500533988;392.999;Road;ONTARIO ROAD NETWORK;20171101113424;20210731081808;524721
1766;1500568392;525.637;Road;ONTARIO ROAD NETWORK;20171101113423;20210731081808;524737
1768;1500659779;487.770;Road;ONTARIO ROAD NETWORK;20171101113426;20210731081808;524753
1778;1500338814;905.119;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524769
1780;1500510254;1059.696;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524785
1793;1500409340;121.985;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524801
1803;1500667949;303.022;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524817
1807;1500463199;47.974;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20181105121935;20210731081808;524833
1819;1500459505;237.370;Road;ONTARIO ROAD NETWORK;20181010135301;20210731081808;524849
1827;1500442046;123.064;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524865
1858;1509796457;122.944;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;524881
1865;1500386166;318.470;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;524897
1866;1500610430;506.813;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524913
1894;1500732469;2743.475;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;524929
1900;1500510254;1046.772;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524945
1918;1500672533;626.352;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;524977
1948;1500632318;211.963;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;524993
1952;1500372396;537.184;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;525009
1957;1500442046;132.895;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;525025
1988;1500609329;310.814;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;525057
2046;1500532524;998.871;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190918;20210731081808;525105
2061;5525566;1095.589;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190919;20210731081808;525121
6696;1507374838;83.420;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210811111127;555825
12880;1500603225;226.001;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190749;20210811111127;555841
2701;1500464579;468.489;Road;ONTARIO ROAD NETWORK;20171101113423;20191011150817;297489
13652;1500685246;70.463;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190759;20210811111127;555857
14152;1500590282;402.909;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190801;20210811111127;555873
6418132;1509821216;334.725;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160720102527;20210811111127;555905
2081;4372942;424.166;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170111094111;20210731081808;525153
12;1509821275;97.808;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181117;20210811111127;555921
13868;1500357643;481.441;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20211022141058;20211028092425;562225
6415150;6415018;7194.035;Road;ONTARIO ROAD NETWORK;20211026191636;20211028092425;562241
7663282;7662763;867.800;Road;ONTARIO ROAD NETWORK;20211021154053;20211028092425;562273
